"Collection.code"	"Collected.by"	"DateCollected.Start."	"Locality.Name"	"District"	"State.Prov"	"Country"	"LocLatitude"	"LocLongitude"	"X.Species.Genus"	"Species.groups"	"SpeciesName"
"4474"	"CRBA002318"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4475"	"CRBA002319"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4476"	"CRBA002320"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4477"	"CRBA002321"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4478"	"CRBA002323"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4479"	"CRBA002324"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4480"	"CRBA002325"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4481"	"CRBA002326"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4482"	"CRBA002328"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4483"	"CRBA002329"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4484"	"CRBA002330"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4485"	"CRBA002331"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4486"	"CRBA002332"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4487"	"CRBA002333"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4488"	"CRBA002334"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4489"	"CRBA002335"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4490"	"CRBA002336"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4491"	"CRBA002337"	"M. Roca-Cusachs"	"4/4/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4492"	"CRBA002338"	"M. Roca-Cusachs"	"4/15/2014"	"Mendo"	"El Paso"	"La Palma"	"Canary Islands"	28.557572	-17.867541	"Dysdera"	"Western Canarian"	"calderensis_P"
"4493"	"CRBA002339"	"M. Roca-Cusachs"	"4/15/2014"	"Mendo"	"El Paso"	"La Palma"	"Canary Islands"	28.557572	-17.867541	"Dysdera"	"Western Canarian"	"calderensis_P"
"4494"	"CRBA002340"	"M. Roca-Cusachs"	"4/15/2014"	"Mendo"	"El Paso"	"La Palma"	"Canary Islands"	28.557572	-17.867541	"Dysdera"	"Western Canarian"	"calderensis_P"
"4495"	"CRBA002341"	"M. Roca-Cusachs"	"4/15/2014"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4496"	"CRBA002342"	"M. Roca-Cusachs"	"4/15/2014"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4497"	"CRBA002343"	"M. Roca-Cusachs"	"4/15/2014"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4498"	"CRBA002344"	"M. Roca-Cusachs"	"4/15/2014"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4499"	"CRBA002345"	"M. Roca-Cusachs"	"4/22/2014"	"Puerto Santo Domingo de Garafía"	"Garafía"	"La Palma"	"Canary Islands"	28.823215	-17.956515	"Dysdera"	"Western Canarian"	"calderensis_P"
"4500"	"CRBA002356"	"T. Domingo-Quero"	"7/4/2000"	"Playa de Taburiente (PNCT)"	"El Paso"	"La Palma"	"Canary Islands"	28.709619	-17.87614	"Dysdera"	"Western Canarian"	"calderensis_P"
"4501"	"CRBA002357"	"T. Domingo-Quero"	"5/1/2000"	"Playa de Taburiente (PNCT)"	"El Paso"	"La Palma"	"Canary Islands"	28.709619	-17.87614	"Dysdera"	"Western Canarian"	"calderensis_P"
"4502"	"CRBA002359"	"T. Domingo-Quero"	"9/25/2000"	"Playa de Taburiente (PNCT)"	"El Paso"	"La Palma"	"Canary Islands"	28.709619	-17.87614	"Dysdera"	"Western Canarian"	"calderensis_P"
"4503"	"CRBA002439"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4504"	"CRBA002440"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4505"	"CRBA002441"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4506"	"CRBA002442"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4507"	"CRBA002443"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4508"	"CRBA002444"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4509"	"CRBA002445"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4510"	"CRBA002446"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4511"	"CRBA002447"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4512"	"CRBA002448"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4513"	"CRBA002449"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4514"	"CRBA002450"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4515"	"CRBA002451"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4516"	"CRBA002452"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4517"	"CRBA002453"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4518"	"CRBA002454"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4519"	"CRBA002455"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4520"	"CRBA002456"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4521"	"CRBA002457"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4522"	"CRBA002458"	"M. Roca-Cusachs"	"11/22/2014"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4523"	"CRBA002459"	"M. Roca-Cusachs"	"11/24/2014"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4524"	"CRBA002460"	"M. Roca-Cusachs"	"11/24/2014"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4525"	"CRBA002461"	"M. Roca-Cusachs"	"11/24/2014"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4526"	"CRBA002462"	"M. Roca-Cusachs"	"11/24/2014"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4527"	"CRBA002464"	"M. Roca-Cusachs"	"11/24/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4528"	"CRBA002465"	"M. Roca-Cusachs"	"11/24/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4529"	"CRBA002466"	"M. Roca-Cusachs"	"11/24/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4530"	"CRBA002467"	"M. Roca-Cusachs"	"11/24/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4531"	"CRBA002468"	"M. Roca-Cusachs"	"11/24/2014"	"Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4532"	"CRBA002486"	"M. Roca-Cusachs"	"4/2/2015"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4533"	"CRBA002487"	"M. Roca-Cusachs"	"4/2/2015"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4534"	"CRBA002488"	"M. Roca-Cusachs"	"4/2/2015"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4535"	"CRBA003563"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4536"	"CRBA003564"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4537"	"CRBA003565"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4538"	"CRBA003566"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4539"	"CRBA003567"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4540"	"CRBA003568"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4541"	"CRBA003569"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4542"	"CRBA003570"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4543"	"CRBA003571"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4544"	"CRBA003572"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4545"	"CRBA003573"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4546"	"CRBA003574"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4547"	"CRBA003576"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4548"	"CRBA003577"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4549"	"CRBA003578"	"Arnedo & Bellvert"	"17/3/2019"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4550"	"CRBA003586"	"Arnedo & Bellvert"	"17/3/2019"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4551"	"CRBA003587"	"Arnedo & Bellvert"	"17/3/2019"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4552"	"CRBA003588"	"Arnedo & Bellvert"	"17/3/2019"	"El Castillo"	"Garafía"	"La Palma"	"Canary Islands"	28.79636	-17.971169	"Dysdera"	"Western Canarian"	"calderensis_P"
"4553"	"CRBA003594"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4554"	"CRBA003595"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4555"	"CRBA003599"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4556"	"CRBA003600"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4557"	"CRBA003601"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4558"	"CRBA003602"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4559"	"CRBA003603"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4560"	"CRBA003604"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4561"	"CRBA003605"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4562"	"CRBA003606"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4563"	"CRBA003607"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4564"	"CRBA003608"	"Arnedo & Bellvert"	"17/3/2019"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4565"	"NMH001390"	"N. Macías"	"4/1/2008"	"Espigón Atravesado. Los Tilos"	"San Andrés y Sauces"	"La Palma"	"Canary Islands"	28.782012	-17.816332	"Dysdera"	"Western Canarian"	"calderensis_P"
"4566"	"NMH001391"	"N. Macías"	"4/1/2008"	"Espigón Atravesado. Los Tilos"	"San Andrés y Sauces"	"La Palma"	"Canary Islands"	28.782012	-17.816332	"Dysdera"	"Western Canarian"	"calderensis_P"
"4567"	"NMH001392"	"N. Macías"	"4/1/2008"	"Espigón Atravesado. Los Tilos"	"San Andrés y Sauces"	"La Palma"	"Canary Islands"	28.782012	-17.816332	"Dysdera"	"Western Canarian"	"calderensis_P"
"4568"	"NMH001393"	"N. Macías"	"4/1/2008"	"Espigón Atravesado. Los Tilos"	"San Andrés y Sauces"	"La Palma"	"Canary Islands"	28.782012	-17.816332	"Dysdera"	"Western Canarian"	"calderensis_P"
"4569"	"NMH001394"	"N. Macías"	"4/1/2008"	"Espigón Atravesado. Los Tilos"	"San Andrés y Sauces"	"La Palma"	"Canary Islands"	28.782012	-17.816332	"Dysdera"	"Western Canarian"	"calderensis_P"
"4570"	"NMH001401"	"N. Macías & D. Hernández"	"4/2/2008"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4571"	"NMH001402"	"N. Macías & D. Hernández"	"4/2/2008"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4572"	"NMH001403"	"N. Macías & D. Hernández"	"4/2/2008"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4573"	"NMH001404"	"N. Macías & D. Hernández"	"4/2/2008"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4574"	"NMH001405"	"N. Macías & D. Hernández"	"4/2/2008"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4575"	"NMH001406"	"N. Macías & D. Hernández"	"4/2/2008"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4576"	"NMH001407"	"N. Macías & D. Hernández"	"4/2/2008"	"Pinar de Roque Faro"	"Garafía"	"La Palma"	"Canary Islands"	28.798556	-17.879149	"Dysdera"	"Western Canarian"	"calderensis_P"
"4577"	"NMH001408"	"N. Macías & D. Hernández"	"4/2/2008"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4578"	"NMH001409"	"N. Macías & D. Hernández"	"4/2/2008"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4579"	"NMH001410"	"N. Macías & D. Hernández"	"4/2/2008"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4580"	"NMH001411"	"N. Macías & D. Hernández"	"4/2/2008"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4581"	"NMH001412"	"N. Macías & D. Hernández"	"4/2/2008"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4582"	"NMH001413"	"N. Macías & D. Hernández"	"4/2/2008"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4583"	"NMH001414"	"N. Macías & D. Hernández"	"4/2/2008"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4584"	"UB2544_104"	"J. L. Martin"	"8/28/1986"	"Cueva de los Arreboles"	""	"La Palma"	"Canary Islands"	28.493785	-17.82903	"Dysdera"	"Western Canarian"	"calderensis_P"
"4585"	"UB2587_106"	"J. L. Martin"	""	"Cueva de los Arreboles"	""	"La Palma"	"Canary Islands"	28.493785	-17.82903	"Dysdera"	"Western Canarian"	"calderensis_P"
"4586"	"UB2757"	"P. Oromí"	"1/15/1994"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4587"	"UB2758"	"P. Oromí"	"1/15/1994"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4588"	"UB2813"	"P. Oromí"	"2/1/1994"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4589"	"UB2814"	"P. Oromí"	"2/1/1994"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4590"	"UB2944 (4009 freezer)"	"M. A. Arnedo"	"10/28/1994"	"Pista de Machín"	"Garafía"	"La Palma"	"Canary Islands"	28.78971	-17.896884	"Dysdera"	"Western Canarian"	"calderensis_P"
"4591"	"UB2951"	"Arnedo Ribera & Serra"	"10/27/1994"	"Los Tilos"	"San Andrés y Sauces"	"La Palma"	"Canary Islands"	28.783702	-17.808408	"Dysdera"	"Western Canarian"	"calderensis_P"
"4592"	"UB2953"	"Arnedo Ribera & Serra"	"10/27/1994"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4593"	"UB2955"	"Arnedo Ribera & Serra"	"10/27/1994"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4594"	"UB2957"	"M. A. Arnedo"	"10/27/1994"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4595"	"UB2959"	"M. A. Arnedo"	"10/28/1994"	"Pista de Machín"	"Garafía"	"La Palma"	"Canary Islands"	28.78971	-17.896884	"Dysdera"	"Western Canarian"	"calderensis_P"
"4596"	"UB2961 (4010)"	"M. A. Arnedo"	"10/28/1994"	"Pista de Machín"	"Garafía"	"La Palma"	"Canary Islands"	28.78971	-17.896884	"Dysdera"	"Western Canarian"	"calderensis_P"
"4597"	"UB2962"	"M. A. Arnedo"	"10/28/1994"	"Pista de Machín"	"Garafía"	"La Palma"	"Canary Islands"	28.78971	-17.896884	"Dysdera"	"Western Canarian"	"calderensis_P"
"4598"	"UB3140_133 (freezer)"	"S. Martin"	"3/18/1996"	"Llano Los Caños"	"Mazo"	"La Palma"	"Canary Islands"	28.580523	-17.799465	"Dysdera"	"Western Canarian"	"calderensis_P"
"4599"	"UB3180_135"	"R. Garcia"	"11/5/1995"	"Cueva de los Arreboles"	""	"La Palma"	"Canary Islands"	28.493785	-17.82903	"Dysdera"	"Western Canarian"	"calderensis_P"
"4600"	"UB3202_136"	"Camacho"	"11/9/1997"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4601"	"UB3203_136"	"Camacho"	"11/9/1997"	"Juan Adalid"	"Garafía"	"La Palma"	"Canary Islands"	28.843639	-17.90635	"Dysdera"	"Western Canarian"	"calderensis_P"
"4602"	"UB4009_Freezer -4 (2944)"	"M. A. Arnedo"	"10/28/1994"	"Pista de Machín"	"Garafía"	"La Palma"	"Canary Islands"	28.78971	-17.896884	"Dysdera"	"Western Canarian"	"calderensis_P"
